epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
125,-0.2929832,0.4841727,-0.23101068,0.44027606,1260.0,-11.813048,0.8,6300.0,0.88
126,-0.29354146,0.48412177,-0.23154028,0.4403712,1270.0,-4.8112617,1.0,6350.0,0.8
127,-0.29351053,0.4839724,-0.2315685,0.44030836,1280.0,-7.343077,1.0,6400.0,0.9
128,-0.2933315,0.48404315,-0.2314664,0.44050848,1290.0,-8.64192,0.9,6450.0,0.94
129,-0.29349047,0.48397377,-0.23167573,0.4405062,1300.0,-10.238708,0.9,6500.0,0.84
130,-0.29387662,0.48408332,-0.23197567,0.4406925,1310.0,-10.48559,0.9,6550.0,0.9
131,-0.2942154,0.4842442,-0.23227751,0.44092584,1320.0,-2.7926748,1.0,6600.0,0.84
132,-0.29440552,0.4842515,-0.23248942,0.44105896,1330.0,-10.52576,0.9,6650.0,0.92
133,-0.29425177,0.4843026,-0.23239239,0.4411807,1340.0,-3.528904,0.9,6700.0,0.88
134,-0.2941385,0.48411477,-0.23231381,0.44117627,1350.0,-8.104618,0.9,6750.0,0.88
135,-0.29394254,0.48398435,-0.23220538,0.44121408,1360.0,-3.623408,1.0,6800.0,0.96
136,-0.29427853,0.48379946,-0.23247547,0.44113722,1370.0,-8.592815,0.9,6850.0,0.86
137,-0.2948831,0.4838563,-0.23293893,0.44124663,1380.0,-5.0516224,1.0,6900.0,0.86
138,-0.29507437,0.48387575,-0.23313086,0.44135785,1390.0,-10.5707245,0.9,6950.0,0.86
139,-0.29506305,0.4836552,-0.23315978,0.44125548,1400.0,-5.496464,1.0,7000.0,0.88
140,-0.29562277,0.48361027,-0.23364358,0.44132018,1410.0,-3.2165623,1.0,7050.0,0.86
141,-0.29631022,0.48340145,-0.23423101,0.44123062,1420.0,-11.764069,0.8,7100.0,0.84
142,-0.29633573,0.4834291,-0.23425788,0.44131148,1430.0,-10.134001,0.9,7150.0,0.9
